column_0,column_1,column_2,column_3,column_4,column_5,column_6,column_7,column_8,column_9,column_10,column_11,column_12,column_13,column_14,column_15,column_16,column_17,column_18,column_19,column_20,column_21,column_22,column_23,column_24,column_25,column_26,column_27,column_28,column_29,column_30,column_31,column_32,column_33,column_34,column_35,column_36,column_37,column_38,column_39,column_40,column_41,column_42,column_43,column_44,column_45,column_46,column_47,column_48,column_49,column_50,column_51,column_52,column_53,column_54,column_55,column_56,column_57,column_58,column_59,column_60,column_61,column_62,column_63,column_64,column_65,column_66,column_67,column_68,column_69,column_70,column_71,column_72,column_73,column_74,column_75,column_76,column_77,column_78,column_79,column_80,column_81,column_82,column_83,column_84,column_85,column_86,column_87,column_88,column_89,column_90,column_91,column_92,column_93,column_94,column_95,column_96,column_97,column_98,column_99,column_100,column_101,column_102,column_103,column_104,column_105,column_106,column_107,column_108,column_109,column_110,column_111,column_112,column_113,column_114,column_115,column_116,column_117,column_118,column_119,column_120,column_121,column_122,column_123,column_124,column_125,column_126,column_127,column_128,column_129,column_130,column_131
0.5156526565551758,0.3435489535331726,-0.8515989780426025,0.9999700784683228,0.5313355922698975,0.3289613425731659,-0.8160098195075989,0.9999178647994995,0.5390290021896362,0.32900363206863403,-0.816082239151001,0.9999184608459473,0.5474971532821655,0.3287671208381653,-0.8161196112632751,0.9999088048934937,0.5024774670600891,0.3292313516139984,-0.8241244554519653,0.9998921155929565,0.4926143288612366,0.3292503356933594,-0.8242512345314026,0.9999032020568848,0.48454341292381287,0.3289063572883606,-0.824360191822052,0.9999066591262817,0.561679482460022,0.3350812494754791,-0.5399776101112366,0.9998575448989868,0.4722824990749359,0.3347616195678711,-0.5832898616790771,0.9998911619186401,0.533404529094696,0.3574724495410919,-0.7435792684555054,0.9999754428863525,0.49808469414711,0.3574177920818329,-0.755906879901886,0.9999759197235107,0.6277698278427124,0.4295789301395416,-0.28179919719696045,0.9999148845672607,0.39816731214523315,0.42185941338539124,-0.3596899211406708,0.9999127388000488,0.6578150391578674,0.5454924702644348,-0.044698067009449005,0.9019111394882202,0.37308722734451294,0.5345104932785034,-0.1461922973394394,0.9563732743263245,0.6500980854034424,0.6405580639839172,-0.21205662190914154,0.6942111849784851,0.37342217564582825,0.6343309283256531,-0.22973854839801788,0.7837234735488892,0.6516047120094299,0.6688697338104248,-0.2635330259799957,0.593939483165741,0.36912232637405396,0.6670824885368347,-0.2711556851863861,0.7056768536567688,0.6435673832893372,0.6718367338180542,-0.343504935503006,0.6103931665420532,0.3778669238090515,0.670127809047699,-0.3546033799648285,0.7150148749351501,0.6387181878089905,0.6618667244911194,-0.24634750187397003,0.6082215309143066,0.3817468285560608,0.6597459316253662,-0.2619277536869049,0.7109694480895996,0.5805206298828125,0.6255331039428711,0.042345840483903885,0.9992985725402832,0.4475893974304199,0.6226118206977844,-0.04243854060769081,0.9989994168281555,0.5625579357147217,0.7917804718017578,-0.007942885160446167,0.9441832304000854,0.4520043134689331,0.7895685434341431,-0.07525598257780075,0.9682090878486633,0.5417073369026184,0.9327211976051331,0.40423285961151123,0.9515839219093323,0.4746396243572235,0.9315831065177917,0.320896178483963,0.9327268600463867,0.5247283577919006,0.9457364082336426,0.4261550307273865,0.7550478577613831,0.4769800305366516,0.9446096420288086,0.34202271699905396,0.5732688307762146,0.5610654354095459,0.9855079650878906,0.11265791207551956,0.9310161471366882,0.49979087710380554,0.9818129539489746,0.00027747906278818846,0.9013330936431885
0.5158466100692749,0.3435704708099365,-0.9316766858100891,0.9999687075614929,0.5318713784217834,0.32905638217926025,-0.8991795778274536,0.9999145865440369,0.5396316051483154,0.3291199207305908,-0.8992765545845032,0.9999154806137085,0.5477694272994995,0.3289157450199127,-0.8994514346122742,0.9999066591262817,0.5027205348014832,0.32926955819129944,-0.9066159129142761,0.9998876452445984,0.4927729368209839,0.3292754888534546,-0.9067304730415344,0.9998979568481445,0.4846927523612976,0.32894185185432434,-0.9067977070808411,0.9999003410339355,0.5617884397506714,0.3351607620716095,-0.6259975433349609,0.9998559355735779,0.4723030626773834,0.3348354995250702,-0.6651102304458618,0.9998827576637268,0.5336802005767822,0.3574804961681366,-0.8228527307510376,0.999973714351654,0.4980846643447876,0.35740458965301514,-0.8341432213783264,0.999972939491272,0.6275380253791809,0.42903006076812744,-0.3675515353679657,0.999913215637207,0.3981494903564453,0.421620637178421,-0.40290209650993347,0.999894917011261,0.6574382781982422,0.5444774627685547,-0.136845663189888,0.9057794809341431,0.3758960962295532,0.5345163345336914,-0.18872255086898804,0.9496057629585266,0.6521496176719666,0.6380318999290466,-0.29792582988739014,0.7024855613708496,0.3790690302848816,0.6310692429542542,-0.2791229486465454,0.7653625011444092,0.6539356708526611,0.6649951338768005,-0.34889155626296997,0.601523756980896,0.3729354739189148,0.6636197566986084,-0.32074442505836487,0.6873260736465454,0.6469589471817017,0.6671513319015503,-0.43731167912483215,0.6182361841201782,0.38349756598472595,0.665212094783783,-0.4045608341693878,0.6971752643585205,0.6402281522750854,0.6583576202392578,-0.3350580930709839,0.6160470843315125,0.38846105337142944,0.6547679901123047,-0.3125211000442505,0.6941752433776855,0.5802457928657532,0.6168133616447449,0.021714191883802414,0.9992402195930481,0.44839510321617126,0.6171435117721558,-0.021786952391266823,0.998925507068634,0.562221884727478,0.7893896698951721,-0.040234487503767014,0.9442931413650513,0.4515712857246399,0.7863931655883789,-0.06724666059017181,0.9670272469520569,0.541542649269104,0.9334653615951538,0.3201673626899719,0.9504063725471497,0.4746243357658386,0.931865394115448,0.28054672479629517,0.9317997097969055,0.525068998336792,0.9455732107162476,0.33492156863212585,0.7480241060256958,0.47696253657341003,0.9445728659629822,0.29440009593963623,0.5711288452148438,0.5586369633674622,0.9860441088676453,0.009311492554843426,0.9279362559318542,0.4897400736808777,0.9817125201225281,-0.049158625304698944,0.8993059992790222
0.5159079432487488,0.34359923005104065,-0.9145426154136658,0.9999673962593079,0.5319957733154297,0.3290581703186035,-0.8831263780593872,0.9999090433120728,0.539807915687561,0.32912105321884155,-0.8832151293754578,0.9999104738235474,0.5477759838104248,0.32891878485679626,-0.8833423852920532,0.9999018311500549,0.5027943849563599,0.3292786478996277,-0.8883097171783447,0.999881386756897,0.4928725063800812,0.3292839825153351,-0.8884182572364807,0.9998916387557983,0.4847842752933502,0.32896512746810913,-0.8884990811347961,0.9998927116394043,0.5617901086807251,0.3351593315601349,-0.6165611743927002,0.9998484253883362,0.4723760187625885,0.3348999321460724,-0.6454233527183533,0.9998713731765747,0.5337874293327332,0.3574881851673126,-0.808252215385437,0.9999716877937317,0.49811652302742004,0.35743460059165955,-0.8167168498039246,0.9999702572822571,0.6275387406349182,0.4287543296813965,-0.36450210213661194,0.9999117255210876,0.39851877093315125,0.42156872153282166,-0.39797666668891907,0.999886691570282,0.6568542718887329,0.543499231338501,-0.14418695867061615,0.910412073135376,0.3770658075809479,0.534514307975769,-0.22834476828575134,0.949556827545166,0.6550948023796082,0.6380857825279236,-0.30635449290275574,0.7176703810691833,0.37916043400764465,0.6313263773918152,-0.3846946954727173,0.7676556706428528,0.6581436991691589,0.6651266813278198,-0.3583502471446991,0.6174575686454773,0.37308698892593384,0.6637487411499023,-0.4385642409324646,0.6887150406837463,0.650142252445221,0.6673721075057983,-0.4442625939846039,0.6340081095695496,0.38400670886039734,0.6653949022293091,-0.521472156047821,0.6990364193916321,0.642147958278656,0.6584945917129517,-0.3424440026283264,0.6316269636154175,0.3890216052532196,0.6550548672676086,-0.4202180802822113,0.6963375210762024,0.5801160931587219,0.6153101921081543,0.01792941428720951,0.9991867542266846,0.44920095801353455,0.6156092286109924,-0.017994631081819534,0.9988715052604675,0.5615358948707581,0.7892723679542542,-0.035082485526800156,0.9445120096206665,0.4513215720653534,0.78614741563797,-0.05640449747443199,0.9661728143692017,0.5415415167808533,0.9337537288665771,0.3195541203022003,0.9495536088943481,0.4744690954685211,0.9318371415138245,0.2701108157634735,0.9306023716926575,0.5258654952049255,0.9452072381973267,0.3328265845775604,0.7441563010215759,0.4766188859939575,0.9436905980110168,0.2830665409564972,0.5671001076698303,0.5582644939422607,0.9861013293266296,0.018317827954888344,0.9254705309867859,0.4863438904285431,0.9808061718940735,-0.053209539502859116,0.8966367840766907
0.5159847736358643,0.3436152935028076,-0.9230268597602844,0.9999673962593079,0.532091498374939,0.3290582001209259,-0.8913503885269165,0.9999083280563354,0.5399238467216492,0.32912150025367737,-0.8914145827293396,0.9999097585678101,0.5477756857872009,0.32892268896102905,-0.8915195465087891,0.9999011754989624,0.5028504133224487,0.32927894592285156,-0.8963987827301025,0.9998819231987,0.4929329752922058,0.3292836546897888,-0.8965298533439636,0.9998920559883118,0.484835684299469,0.3289696276187897,-0.8966124653816223,0.9998928904533386,0.5617576241493225,0.33516189455986023,-0.624406099319458,0.9998471736907959,0.47241511940956116,0.33494943380355835,-0.6535112261772156,0.9998713731765747,0.5338490605354309,0.3575190305709839,-0.8173726797103882,0.9999712109565735,0.4981535077095032,0.3574870228767395,-0.8256565928459167,0.9999698996543884,0.6275374293327332,0.42868056893348694,-0.3690555691719055,0.9999092817306519,0.3985253870487213,0.4215233325958252,-0.4098699688911438,0.9998857378959656,0.6567326188087463,0.5435048341751099,-0.14287090301513672,0.9130005836486816,0.3771170675754547,0.5345931649208069,-0.22433723509311676,0.9504266381263733,0.6550477743148804,0.6386501789093018,-0.3035888373851776,0.7244151830673218,0.3790602385997772,0.6318613886833191,-0.34261226654052734,0.770685076713562,0.6579522490501404,0.6656834483146667,-0.35461997985839844,0.6234431266784668,0.37306755781173706,0.6641377210617065,-0.39027726650238037,0.690595805644989,0.6500791907310486,0.6676704287528992,-0.4392111599445343,0.639969527721405,0.3844691216945648,0.6656093001365662,-0.47107601165771484,0.7010688185691833,0.6420150399208069,0.6587029099464417,-0.3393692076206207,0.6374898552894592,0.3898162245750427,0.6552340388298035,-0.3757275640964508,0.698624849319458,0.579988420009613,0.6152645945549011,0.01819450408220291,0.9991470575332642,0.449891060590744,0.6150596141815186,-0.018245931714773178,0.9988542199134827,0.5612991452217102,0.7892513871192932,-0.028419332578778267,0.9449363946914673,0.4505915939807892,0.7860076427459717,-0.05560772866010666,0.9657670855522156,0.5412915349006653,0.933762788772583,0.33914661407470703,0.9488656520843506,0.4740733206272125,0.9316235184669495,0.2793504595756531,0.9299880266189575,0.5258873105049133,0.9448291659355164,0.3551545739173889,0.7415006756782532,0.4760306477546692,0.9431911110877991,0.29455864429473877,0.5644807815551758,0.5575904846191406,0.9857541918754578,0.041244685649871826,0.9236611723899841,0.4833601415157318,0.979496955871582,-0.04357881471514702,0.894850492477417
0.5160172581672668,0.3436323404312134,-0.9129156470298767,0.9999666810035706,0.5321102738380432,0.3290586769580841,-0.8790758848190308,0.9999057054519653,0.5399636626243591,0.3291221261024475,-0.8791463971138,0.9999071955680847,0.5477498173713684,0.32892853021621704,-0.8792251348495483,0.9998985528945923,0.5028746128082275,0.329279363155365,-0.8859884738922119,0.9998802542686462,0.4929884076118469,0.329283207654953,-0.8861081004142761,0.9998905062675476,0.4848904609680176,0.3289740979671478,-0.8861971497535706,0.999891459941864,0.5616702437400818,0.3351655602455139,-0.6081847548484802,0.9998441338539124,0.4724698066711426,0.3349880576133728,-0.6423501372337341,0.9998697638511658,0.5338619351387024,0.35756102204322815,-0.8046762347221375,0.9999704360961914,0.4982075095176697,0.35752707719802856,-0.8152444958686829,0.9999691843986511,0.6274935603141785,0.4285307824611664,-0.3536982536315918,0.999905526638031,0.39858824014663696,0.421408087015152,-0.40307408571243286,0.9998854994773865,0.6567052006721497,0.5435134172439575,-0.12741850316524506,0.9138782620429993,0.3771008849143982,0.5345951914787292,-0.21423201262950897,0.9505838751792908,0.6516056656837463,0.6386733055114746,-0.28867992758750916,0.7233681678771973,0.3789178729057312,0.6321443319320679,-0.3339230716228485,0.771222710609436,0.6552044749259949,0.6657640933990479,-0.3396945595741272,0.6210931539535522,0.3724648058414459,0.6643790006637573,-0.38058367371559143,0.6902936100959778,0.6473712921142578,0.6677781939506531,-0.42292746901512146,0.6376813054084778,0.38440483808517456,0.6658552885055542,-0.4673909842967987,0.7009230852127075,0.6398342251777649,0.6587967276573181,-0.3240763247013092,0.6352903842926025,0.38961201906204224,0.6554785966873169,-0.36962100863456726,0.6986825466156006,0.5795124769210815,0.6153478622436523,0.01842399314045906,0.9990927577018738,0.44998160004615784,0.6150087714195251,-0.01846173219382763,0.9988225102424622,0.5612246990203857,0.7892806529998779,-0.028080198913812637,0.9453575015068054,0.4494425654411316,0.7860481142997742,-0.05753340572118759,0.9654009342193604,0.541314959526062,0.9341403245925903,0.33357182145118713,0.9479390978813171,0.4729980528354645,0.9317134618759155,0.2720661163330078,0.9288666248321533,0.526639997959137,0.9448625445365906,0.349394828081131,0.7358084321022034,0.4752226769924164,0.9432613253593445,0.28700315952301025,0.5597219467163086,0.5570275783538818,0.9857491254806519,0.03404080495238304,0.9213295578956604,0.4805586636066437,0.9795140624046326,-0.05286839231848717,0.8924501538276672
0.5160610675811768,0.3436240255832672,-0.8805418610572815,0.9999640583992004,0.5321362614631653,0.3290409445762634,-0.8478050827980042,0.9998983144760132,0.5400063395500183,0.3291056454181671,-0.8478963375091553,0.9999001026153564,0.5477416515350342,0.3289223313331604,-0.8480216860771179,0.9998914003372192,0.5028918981552124,0.32926493883132935,-0.8530263304710388,0.9998725056648254,0.49302253127098083,0.32926708459854126,-0.8531455397605896,0.9998830556869507,0.4849267601966858,0.3289715051651001,-0.8532412648200989,0.999884307384491,0.5616242289543152,0.33516088128089905,-0.5879237055778503,0.9998346567153931,0.4725014567375183,0.33499911427497864,-0.6140235662460327,0.9998612999916077,0.5338971614837646,0.3575635850429535,-0.7776100635528564,0.9999682903289795,0.49826958775520325,0.3575271666049957,-0.7854307889938354,0.9999668002128601,0.62738436460495,0.4283340275287628,-0.35235336422920227,0.9998999238014221,0.39871740341186523,0.42126408219337463,-0.3832433819770813,0.9998811483383179,0.6564642190933228,0.5434743762016296,-0.11843440681695938,0.9132048487663269,0.3770669996738434,0.534500002861023,-0.19481821358203888,0.9490261673927307,0.647952139377594,0.638577401638031,-0.28041326999664307,0.7163921594619751,0.378822386264801,0.6322028040885925,-0.3010234832763672,0.7642207741737366,0.6511294841766357,0.6655000448226929,-0.33178284764289856,0.6127986907958984,0.37194880843162537,0.6644472479820251,-0.3462609350681305,0.6822024583816528,0.6441211104393005,0.6676092743873596,-0.41426751017570496,0.6294698715209961,0.3841468393802643,0.6660133004188538,-0.42710012197494507,0.6930727958679199,0.6367989182472229,0.6583694219589233,-0.315569132566452,0.6272976398468018,0.38953930139541626,0.6556496024131775,-0.33485177159309387,0.691300630569458,0.5788759589195251,0.6157509684562683,0.01940317079424858,0.9990372657775879,0.4499019682407379,0.615227460861206,-0.019442418590188026,0.9987769722938538,0.5612264275550842,0.7898962497711182,-0.027943680062890053,0.9455813765525818,0.4488491714000702,0.7866852879524231,-0.0581970177590847,0.9646230936050415,0.5414538979530334,0.9351727366447449,0.3353478014469147,0.9470404386520386,0.47248274087905884,0.9317523837089539,0.27703768014907837,0.9269841909408569,0.5277530550956726,0.9457038044929504,0.3513950705528259,0.7299980521202087,0.4750606417655945,0.9432655572891235,0.2927984297275543,0.5536330342292786,0.5564154982566833,0.9858643412590027,0.03284887596964836,0.9187154769897461,0.48037323355674744,0.9793193340301514,-0.04801805689930916,0.8892402648925781
0.5160660743713379,0.3436165750026703,-0.8594457507133484,0.9999619126319885,0.5321398973464966,0.3290279507637024,-0.8275899887084961,0.9998915195465088,0.5400245785713196,0.3290928304195404,-0.8276808261871338,0.9998936653137207,0.5477226376533508,0.3289181888103485,-0.8277978301048279,0.9998847842216492,0.502896249294281,0.3292546272277832,-0.8310158848762512,0.9998656511306763,0.49303609132766724,0.3292551636695862,-0.8311291337013245,0.9998763203620911,0.48494768142700195,0.3289695382118225,-0.8312316536903381,0.9998776912689209,0.5615991353988647,0.335154265165329,-0.5724462866783142,0.9998257756233215,0.47253096103668213,0.33500945568084717,-0.5908315181732178,0.9998530149459839,0.5339008569717407,0.3575676679611206,-0.758553147315979,0.9999663829803467,0.4982832074165344,0.3575282692909241,-0.763993501663208,0.9999647736549377,0.6273820996284485,0.42823532223701477,-0.3489767014980316,0.9998955130577087,0.3987378776073456,0.42122676968574524,-0.36370357871055603,0.9998793005943298,0.6560524702072144,0.5434549450874329,-0.11469493806362152,0.9130513072013855,0.3767938017845154,0.5344175696372986,-0.17981292307376862,0.9482591152191162,0.6469587087631226,0.6385870575904846,-0.27642494440078735,0.7135573029518127,0.3781866431236267,0.632247805595398,-0.29238829016685486,0.7630330324172974,0.6499569416046143,0.6655496954917908,-0.32800382375717163,0.6097151041030884,0.3711135685443878,0.6644886136054993,-0.3385433554649353,0.6804101467132568,0.6429477334022522,0.6676983833312988,-0.41188037395477295,0.6263212561607361,0.3833070993423462,0.6661057472229004,-0.4167565107345581,0.6913720369338989,0.6356204748153687,0.6584363579750061,-0.3120418190956116,0.6242362856864929,0.3890838921070099,0.6557490825653076,-0.32572534680366516,0.6896731853485107,0.5786058306694031,0.6162737011909485,0.018595777451992035,0.9990095496177673,0.4496594965457916,0.6156730651855469,-0.018648479133844376,0.9987587332725525,0.5612648129463196,0.79087895154953,-0.027070272713899612,0.9458743929862976,0.44846823811531067,0.7884808778762817,-0.05142376944422722,0.9639882445335388,0.5416050553321838,0.9362219572067261,0.34379956126213074,0.9463059306144714,0.4723910689353943,0.9318289756774902,0.3040134608745575,0.9255726933479309,0.5287894010543823,0.9467839002609253,0.36162471771240234,0.7258680462837219,0.4751114547252655,0.9432703852653503,0.3220279812812805,0.5512704849243164,0.5563059449195862,0.9861083030700684,0.04798748344182968,0.9165762066841125,0.48055708408355713,0.9789631962776184,-0.012492434121668339,0.8869581818580627
0.5160781741142273,0.34355422854423523,-0.8394379019737244,0.9999599456787109,0.5321492552757263,0.3289720416069031,-0.8073964715003967,0.9998855590820312,0.5400477647781372,0.32904407382011414,-0.8074891567230225,0.9998881220817566,0.5477163195610046,0.32888877391815186,-0.8076058030128479,0.999879002571106,0.5029190182685852,0.32919883728027344,-0.8112491369247437,0.9998592138290405,0.49307966232299805,0.3292030096054077,-0.8113594651222229,0.9998701214790344,0.48500528931617737,0.32893985509872437,-0.811461329460144,0.9998714327812195,0.5615659356117249,0.33513501286506653,-0.5529817938804626,0.9998189210891724,0.47257092595100403,0.33501267433166504,-0.5740166306495667,0.9998459219932556,0.5339128375053406,0.3575626015663147,-0.7392328381538391,0.9999648332595825,0.4983104467391968,0.357499361038208,-0.7452704310417175,0.9999629855155945,0.6273661255836487,0.42818474769592285,-0.33043861389160156,0.99989253282547,0.3987393081188202,0.4212234914302826,-0.35101115703582764,0.9998775124549866,0.6559335589408875,0.54343181848526,-0.10746285319328308,0.9123523831367493,0.3759899139404297,0.5344133973121643,-0.16020052134990692,0.9471761584281921,0.645763099193573,0.6383718252182007,-0.2597856819629669,0.7081142067909241,0.37785521149635315,0.6322916150093079,-0.2574588656425476,0.7588051557540894,0.6487114429473877,0.6654024124145508,-0.3095845580101013,0.6039416790008545,0.3703993856906891,0.6645287871360779,-0.2999698221683502,0.6755139827728271,0.641759991645813,0.6675876379013062,-0.38890543580055237,0.6206102967262268,0.3821621239185333,0.666159451007843,-0.37789055705070496,0.6865973472595215,0.6345379948616028,0.6582320332527161,-0.29362037777900696,0.6189605593681335,0.38817641139030457,0.6557948589324951,-0.2895708680152893,0.6851582527160645,0.5779907703399658,0.6163495182991028,0.01914338581264019,0.9989884495735168,0.4492836892604828,0.6157196164131165,-0.019197188317775726,0.9987403750419617,0.5613018870353699,0.7908897399902344,-0.03331289067864418,0.9454157948493958,0.4481920301914215,0.7885838747024536,-0.05163398012518883,0.9630250930786133,0.5415868163108826,0.9364055395126343,0.34697070717811584,0.9446347951889038,0.4723105728626251,0.9319013953208923,0.3039395213127136,0.9232223033905029,0.5287783741950989,0.9468302130699158,0.36458274722099304,0.7209182381629944,0.47505977749824524,0.9432727694511414,0.32225459814071655,0.546369731426239,0.5563175082206726,0.9864826202392578,0.049657996743917465,0.9132536053657532,0.48111051321029663,0.9789602756500244,-0.011682767421007156,0.883477509021759
0.5160830616950989,0.3435402512550354,-0.8385285139083862,0.9999591708183289,0.5321527719497681,0.3289564847946167,-0.8067570924758911,0.9998827576637268,0.5400566458702087,0.32903262972831726,-0.8068450093269348,0.9998856782913208,0.5476940274238586,0.328886479139328,-0.8069580793380737,0.9998764991760254,0.5029425024986267,0.32917705178260803,-0.8104647994041443,0.9998564124107361,0.4931435286998749,0.32917848229408264,-0.8105742335319519,0.99986732006073,0.48508164286613464,0.328925758600235,-0.8106715083122253,0.9998685717582703,0.561514675617218,0.33513474464416504,-0.5519822239875793,0.9998166561126709,0.47265246510505676,0.3350164294242859,-0.573065996170044,0.9998422265052795,0.5339126586914062,0.3575638234615326,-0.7382407784461975,0.99996417760849,0.49833211302757263,0.357491135597229,-0.74422687292099,0.9999621510505676,0.6273381114006042,0.4281187057495117,-0.32647642493247986,0.9998912215232849,0.39883580803871155,0.42120543122291565,-0.34727245569229126,0.999877393245697,0.6557963490486145,0.5434057116508484,-0.1036568358540535,0.912979006767273,0.3750374913215637,0.5343687534332275,-0.15107743442058563,0.9470629692077637,0.6456578373908997,0.6386364698410034,-0.2492678016424179,0.7077131867408752,0.3770865499973297,0.6323117613792419,-0.24736467003822327,0.7594308853149414,0.6481117010116577,0.6654865741729736,-0.29742196202278137,0.6031977534294128,0.36927205324172974,0.6645529866218567,-0.28948837518692017,0.6757259964942932,0.6412633657455444,0.6677103042602539,-0.37689459323883057,0.619907557964325,0.38069528341293335,0.666229248046875,-0.3672060966491699,0.6868821978569031,0.6343748569488525,0.6583775877952576,-0.28289785981178284,0.618564248085022,0.38687998056411743,0.6558295488357544,-0.27899879217147827,0.6854469180107117,0.5773057341575623,0.6164875626564026,0.018469490110874176,0.9989665150642395,0.4489719271659851,0.6157340407371521,-0.018523573875427246,0.998724639415741,0.5612870454788208,0.7903218865394592,-0.03874962031841278,0.9446521997451782,0.4479396641254425,0.7884222269058228,-0.05416328087449074,0.9620296359062195,0.5413640737533569,0.936073899269104,0.34681499004364014,0.9423262476921082,0.4722673296928406,0.9318925142288208,0.2988087236881256,0.9206801652908325,0.5287713408470154,0.9459270238876343,0.36539426445961,0.713834285736084,0.47500112652778625,0.9431608319282532,0.3172602355480194,0.5408312082290649,0.5559685230255127,0.9864278435707092,0.05166880041360855,0.9093565940856934,0.4814089238643646,0.978969395160675,-0.012365732342004776,0.8798117637634277
0.5160877108573914,0.3434726595878601,-0.8442947864532471,0.9999589323997498,0.5321557521820068,0.32891222834587097,-0.8122527599334717,0.9998824596405029,0.5400660634040833,0.32899728417396545,-0.8123384714126587,0.9998855590820312,0.5476674437522888,0.32886645197868347,-0.8124434351921082,0.9998762607574463,0.5029648542404175,0.3291112780570984,-0.8163235783576965,0.9998564720153809,0.49318021535873413,0.3291098177433014,-0.8164348006248474,0.9998673796653748,0.48513635993003845,0.3288680911064148,-0.8165338635444641,0.9998686909675598,0.5614649653434753,0.3351256847381592,-0.5544605851173401,0.9998182058334351,0.47273510694503784,0.33499571681022644,-0.5769340991973877,0.9998435378074646,0.5339160561561584,0.35754185914993286,-0.7427940368652344,0.9999640583992004,0.4983534514904022,0.35740992426872253,-0.7492821216583252,0.9999620318412781,0.6272768378257751,0.42798513174057007,-0.3201029598712921,0.9998898506164551,0.3989329934120178,0.42119479179382324,-0.3508738875389099,0.9998779892921448,0.6555770039558411,0.5433536767959595,-0.08214981853961945,0.9118552803993225,0.37423887848854065,0.5343477725982666,-0.13732638955116272,0.9465534687042236,0.6452057957649231,0.6389597654342651,-0.22350983321666718,0.699019730091095,0.37704724073410034,0.6323360204696655,-0.20024697482585907,0.7546348571777344,0.6474152207374573,0.6655033230781555,-0.26952797174453735,0.5936881899833679,0.3692089319229126,0.6645933389663696,-0.23578648269176483,0.6695811152458191,0.6403589844703674,0.6677944660186768,-0.350547730922699,0.6106445789337158,0.38068485260009766,0.6662498712539673,-0.3136085271835327,0.6807953715324402,0.6338534951210022,0.6585276126861572,-0.2580586373806,0.6100500226020813,0.3868325352668762,0.6558904051780701,-0.23039016127586365,0.6796503067016602,0.5767523050308228,0.6162869334220886,0.018845362588763237,0.9989438056945801,0.44884344935417175,0.615502119064331,-0.018903959542512894,0.9987108707427979,0.5611982941627502,0.7899726033210754,-0.047969166189432144,0.9436309933662415,0.44781723618507385,0.7880460023880005,-0.06838586926460266,0.9609494805335999,0.5407715439796448,0.9358046054840088,0.34775015711784363,0.9397870898246765,0.4722317159175873,0.93193119764328,0.29205501079559326,0.9180659651756287,0.5282723903656006,0.9450202584266663,0.366747111082077,0.7065994739532471,0.4748780429363251,0.9431628584861755,0.3106312155723572,0.53447425365448,0.5553864240646362,0.9864273071289062,0.05328647419810295,0.9055175185203552,0.48171141743659973,0.9789640307426453,-0.025907933712005615,0.8761762380599976
